,Date,Product_id,Quantity,Customer_id,Price,Total
2706,27-09-2023,7,7,100148,27,189
2707,17-08-2023,11,8,100856,21,168
2708,28-09-2023,8,9,100874,23,207
2709,27-12-2023,4,6,100565,45,270
2710,05-07-2023,11,5,100996,21,105
2711,09-02-2023,8,6,100954,23,138
2712,16-10-2023,4,2,100935,45,90
2713,27-02-2023,8,4,100432,23,92
2714,01-02-2023,14,3,100249,14,42
2715,08-10-2023,7,7,100216,27,189
2716,16-09-2023,13,9,100848,64,576
2717,14-04-2023,8,5,100230,23,115
2718,21-10-2023,3,6,100058,13,78
2719,02-10-2023,16,2,100765,21,42
2720,18-03-2023,19,3,100142,74,222
2721,26-03-2023,16,3,100121,21,63
2722,17-06-2023,2,9,100986,24,216
2723,24-09-2023,14,7,100713,14,98
2724,15-08-2023,5,8,100721,41,328
2725,01-03-2023,7,9,100147,27,243
2726,15-12-2023,20,6,100387,87,522
2727,16-04-2023,15,4,100751,13,52
2728,26-10-2023,6,1,100027,38,38
2729,08-09-2023,13,8,100713,64,512
2730,16-02-2023,12,7,100989,85,595
2731,19-09-2023,5,2,100435,41,82
2732,17-08-2023,15,8,100381,13,104
2733,29-01-2023,7,5,100056,27,135
2734,21-08-2023,12,7,100719,85,595
2735,09-03-2023,9,4,100109,96,384
2736,20-09-2023,7,5,100679,27,135
2737,01-08-2023,11,8,100596,21,168
2738,22-08-2023,5,1,100076,41,41
2739,16-10-2023,2,1,100489,24,24
2740,30-01-2023,19,4,100858,74,296
2741,14-10-2023,2,3,100609,24,72
2742,25-08-2023,9,2,100892,96,192
2743,11-12-2023,5,3,100162,41,123
2744,07-06-2023,4,1,100031,45,45
2745,12-01-2023,15,1,100151,13,13
2746,22-07-2023,15,6,100375,13,78
2747,11-05-2023,14,5,100145,14,70
2748,02-01-2023,6,8,100081,38,304
2749,22-04-2023,11,2,100251,21,42
2750,24-10-2023,8,4,100079,23,92
2751,07-02-2023,10,8,100013,79,632
2752,24-01-2023,20,6,100583,87,522
2753,05-08-2023,6,1,100852,38,38
2754,26-06-2023,20,4,100834,87,348
2755,25-12-2023,6,1,100427,38,38
2756,02-02-2023,19,2,100154,74,148
2757,05-10-2023,18,5,100784,39,195
2758,31-01-2023,8,8,100187,23,184
2759,05-02-2023,3,8,100482,13,104
2760,30-08-2023,14,3,100762,14,42
2761,17-01-2023,17,4,100144,37,148
2762,27-05-2023,16,6,100767,21,126
2763,29-07-2023,7,3,100541,27,81
2764,03-04-2023,19,2,100716,74,148
2765,11-03-2023,16,6,100972,21,126
2766,25-11-2023,15,5,100307,13,65
2767,27-11-2023,9,5,100482,96,480
2768,04-08-2023,1,5,100422,91,455
2769,11-07-2023,14,5,100740,14,70
2770,15-07-2023,8,3,100346,23,69
2771,18-08-2023,8,7,100455,23,161
2772,13-07-2023,11,6,100801,21,126
2773,12-07-2023,14,4,100661,14,56
2774,11-02-2023,19,2,100712,74,148
2775,16-12-2023,8,9,100014,23,207
2776,05-12-2023,19,1,100294,74,74
2777,04-10-2023,5,4,100114,41,164
2778,10-03-2023,19,1,100160,74,74
2779,01-12-2023,1,6,100062,91,546
2780,28-06-2023,14,4,100903,14,56
2781,02-03-2023,2,5,100658,24,120
2782,02-04-2023,2,5,100033,24,120
2783,03-10-2023,16,9,100619,21,189
2784,21-07-2023,17,1,100770,37,37
2785,28-09-2023,2,2,100178,24,48
2786,07-03-2023,14,6,100516,14,84
2787,25-04-2023,17,5,100165,37,185
2788,02-01-2023,13,7,100012,64,448
2789,12-01-2023,16,3,100406,21,63
2790,02-06-2023,4,3,100853,45,135
2791,26-08-2023,15,2,100434,13,26
2792,11-12-2023,16,3,100697,21,63
2793,06-10-2023,8,1,100971,23,23
2794,06-08-2023,3,5,100897,13,65
2795,30-09-2023,18,5,100466,39,195
2796,14-07-2023,1,7,100568,91,637
2797,28-04-2023,14,4,100729,14,56
2798,07-05-2023,7,3,100850,27,81
2799,24-08-2023,5,1,100265,41,41
2800,27-06-2023,12,8,100942,85,680
2801,21-03-2023,10,3,100586,79,237
2802,22-05-2023,8,2,100514,23,46
2803,07-04-2023,3,4,100314,13,52
2804,27-02-2023,1,3,100727,91,273
2805,17-01-2023,16,1,100233,21,21
2806,05-12-2023,10,3,100434,79,237
2807,03-08-2023,6,2,100954,38,76
2808,11-11-2023,15,8,100161,13,104
2809,09-01-2023,19,6,100279,74,444
2810,04-05-2023,19,9,100997,74,666
2811,16-04-2023,1,8,100095,91,728
2812,04-02-2023,15,3,100535,13,39
2813,21-02-2023,15,5,100387,13,65
2814,01-11-2023,5,7,100974,41,287
2815,18-01-2023,13,5,100129,64,320
2816,17-08-2023,6,8,100761,38,304
2817,03-11-2023,12,5,100217,85,425
2818,11-12-2023,15,1,100411,13,13
2819,27-12-2023,1,5,100634,91,455
2820,25-01-2023,3,4,100058,13,52
2821,06-05-2023,13,6,100225,64,384
2822,23-01-2023,11,3,100402,21,63
2823,25-07-2023,17,5,100189,37,185
2824,13-08-2023,2,2,100843,24,48
2825,30-04-2023,10,6,100764,79,474
2826,04-10-2023,14,6,101000,14,84
2827,22-04-2023,9,5,100573,96,480
2828,29-01-2023,20,6,100620,87,522
2829,13-03-2023,18,7,100862,39,273
2830,15-09-2023,19,5,100080,74,370
2831,29-05-2023,7,1,100837,27,27
2832,30-04-2023,3,8,100710,13,104
2833,22-10-2023,20,4,100480,87,348
2834,13-06-2023,11,9,100489,21,189
2835,23-10-2023,2,6,100321,24,144
2836,03-11-2023,17,1,100669,37,37
2837,11-12-2023,12,3,100658,85,255
2838,14-06-2023,2,3,100415,24,72
2839,02-05-2023,4,4,100848,45,180
2840,04-06-2023,13,6,100390,64,384
2841,15-03-2023,12,7,100169,85,595
2842,05-12-2023,15,4,100056,13,52
2843,24-09-2023,20,6,100823,87,522
2844,24-04-2023,2,1,100381,24,24
2845,31-07-2023,12,8,100663,85,680
2846,03-06-2023,12,7,100435,85,595
2847,21-05-2023,6,9,100200,38,342
2848,01-02-2023,18,3,100277,39,117
2849,13-10-2023,3,2,100112,13,26
2850,30-10-2023,18,1,100107,39,39
2851,31-03-2023,7,3,100080,27,81
2852,17-11-2023,5,5,100372,41,205
2853,14-12-2023,11,2,100618,21,42
2854,07-08-2023,8,3,100798,23,69
2855,12-10-2023,18,4,100867,39,156
2856,11-09-2023,4,7,100344,45,315
2857,25-01-2023,16,3,100029,21,63
2858,26-06-2023,19,9,100246,74,666
2859,26-11-2023,7,8,100289,27,216
2860,10-12-2023,8,4,100167,23,92
2861,15-07-2023,11,1,100555,21,21
2862,26-09-2023,12,1,100110,85,85
2863,13-06-2023,9,1,100067,96,96
2864,23-12-2023,17,1,100217,37,37
2865,02-08-2023,14,8,100612,14,112
2866,29-07-2023,9,3,100012,96,288
2867,18-03-2023,2,6,100775,24,144
2868,03-06-2023,3,3,100932,13,39
2869,12-07-2023,12,5,100317,85,425
2870,05-04-2023,12,7,100193,85,595
2871,03-10-2023,15,2,100565,13,26
2872,31-08-2023,16,6,100207,21,126
2873,04-05-2023,17,6,100654,37,222
2874,26-04-2023,17,3,100952,37,111
2875,03-06-2023,4,6,100034,45,270
2876,29-12-2023,16,5,100247,21,105
2877,15-03-2023,18,2,100276,39,78
2878,26-08-2023,18,9,100088,39,351
2879,30-01-2023,10,8,100584,79,632
2880,15-10-2023,15,3,100579,13,39
2881,31-07-2023,20,8,100046,87,696
2882,02-08-2023,12,9,100578,85,765
2883,13-10-2023,3,3,100810,13,39
2884,29-09-2023,7,3,100496,27,81
2885,10-03-2023,15,2,100047,13,26
2886,18-07-2023,3,8,100050,13,104
2887,05-05-2023,3,1,100323,13,13
2888,11-05-2023,13,8,100096,64,512
2889,15-04-2023,6,7,100967,38,266
2890,19-06-2023,10,7,100317,79,553
2891,28-11-2023,3,3,100009,13,39
2892,10-02-2023,4,1,100366,45,45
2893,19-08-2023,6,4,100770,38,152
2894,09-07-2023,9,9,100290,96,864
2895,17-02-2023,4,5,100982,45,225
2896,02-10-2023,5,1,100408,41,41
2897,08-04-2023,16,5,100513,21,105
2898,27-01-2023,5,8,100200,41,328
2899,18-05-2023,7,8,100323,27,216
2900,13-07-2023,17,5,100770,37,185
2901,11-12-2023,1,9,100401,91,819
2902,06-11-2023,10,1,100744,79,79
2903,05-11-2023,14,4,100365,14,56
2904,21-01-2023,18,3,100998,39,117
2905,07-02-2023,5,2,100133,41,82
2906,07-04-2023,16,8,100720,21,168
2907,28-10-2023,12,7,100691,85,595
2908,10-12-2023,14,9,100100,14,126
2909,14-10-2023,15,2,100340,13,26
2910,22-04-2023,1,4,100418,91,364
2911,03-09-2023,10,6,100919,79,474
2912,17-04-2023,7,3,100760,27,81
2913,20-06-2023,3,8,100516,13,104
2914,05-06-2023,1,3,100104,91,273
2915,08-01-2023,8,2,100515,23,46
2916,19-04-2023,17,3,100827,37,111
2917,08-04-2023,11,6,100794,21,126
2918,02-03-2023,14,2,100154,14,28
2919,03-09-2023,19,8,100025,74,592
2920,05-05-2023,11,1,100602,21,21
2921,23-12-2023,11,7,100816,21,147
2922,06-11-2023,16,2,100392,21,42
2923,27-12-2023,19,6,100489,74,444
2924,15-04-2023,17,2,100601,37,74
2925,23-07-2023,18,2,100890,39,78
2926,03-05-2023,15,8,100873,13,104
2927,10-10-2023,15,2,100039,13,26
2928,14-06-2023,10,7,100298,79,553
2929,25-05-2023,19,3,100166,74,222
2930,14-07-2023,5,8,100156,41,328
2931,27-08-2023,10,7,100699,79,553
2932,01-10-2023,6,8,100475,38,304
2933,29-11-2023,9,7,100081,96,672
2934,03-07-2023,8,6,100907,23,138
2935,07-06-2023,16,7,100641,21,147
2936,14-05-2023,12,5,100096,85,425
2937,04-07-2023,10,7,100976,79,553
2938,20-09-2023,2,1,100736,24,24
2939,12-09-2023,5,1,100238,41,41
2940,27-08-2023,12,9,100906,85,765
2941,20-02-2023,10,5,100221,79,395
2942,29-08-2023,15,5,100827,13,65
2943,13-06-2023,6,3,100698,38,114
2944,15-04-2023,20,5,100670,87,435
2945,09-07-2023,6,3,100145,38,114
2946,10-06-2023,18,9,100788,39,351
2947,31-07-2023,10,9,100736,79,711
2948,24-01-2023,6,6,100165,38,228
2949,16-10-2023,6,1,100987,38,38
2950,24-04-2023,5,7,100514,41,287
2951,16-03-2023,6,7,100529,38,266
2952,09-01-2023,8,4,100747,23,92
2953,14-05-2023,4,8,100624,45,360
2954,11-10-2023,2,6,100668,24,144
2955,27-10-2023,11,4,100536,21,84
2956,24-10-2023,19,4,100953,74,296
2957,02-08-2023,5,2,100788,41,82
2958,01-06-2023,15,2,100350,13,26
2959,20-03-2023,9,4,100459,96,384
2960,11-04-2023,12,5,100805,85,425
2961,18-06-2023,6,8,100135,38,304
2962,28-04-2023,7,6,100348,27,162
2963,14-07-2023,18,4,100298,39,156
2964,19-10-2023,2,7,100369,24,168
2965,06-05-2023,11,8,100639,21,168
2966,13-09-2023,12,2,100877,85,170
2967,09-10-2023,5,7,100963,41,287
2968,02-12-2023,12,2,100442,85,170
2969,17-12-2023,15,2,100041,13,26
2970,22-06-2023,18,8,100913,39,312
2971,12-05-2023,6,2,100730,38,76
2972,08-09-2023,18,9,100793,39,351
2973,25-11-2023,10,1,100700,79,79
2974,09-09-2023,4,9,100397,45,405
2975,24-08-2023,1,1,100245,91,91
2976,28-03-2023,13,2,100214,64,128
2977,30-06-2023,16,6,100626,21,126
2978,28-03-2023,5,6,100622,41,246
2979,13-03-2023,15,1,100077,13,13
2980,07-10-2023,11,7,100982,21,147
2981,08-09-2023,5,8,100157,41,328
2982,05-04-2023,1,2,100581,91,182
2983,05-10-2023,18,8,100643,39,312
2984,25-11-2023,17,9,100510,37,333
2985,31-01-2023,11,6,100100,21,126
2986,26-09-2023,10,5,100825,79,395
2987,18-01-2023,16,9,100016,21,189
2988,08-02-2023,10,9,100147,79,711
2989,09-12-2023,19,1,100785,74,74
2990,25-01-2023,5,3,100892,41,123
2991,04-01-2023,19,9,100317,74,666
2992,31-07-2023,15,2,100561,13,26
2993,12-03-2023,11,4,100889,21,84
2994,19-11-2023,4,4,100993,45,180
2995,29-04-2023,16,2,100817,21,42
2996,04-02-2023,2,3,100801,24,72
2997,29-12-2023,5,3,100917,41,123
2998,19-03-2023,18,1,100090,39,39
2999,05-01-2023,4,6,100511,45,270
3000,22-04-2023,10,8,100097,79,632
3001,16-09-2023,1,3,100466,91,273
3002,22-08-2023,13,5,100322,64,320
3003,11-07-2023,20,1,100174,87,87
3004,31-01-2023,8,7,100957,23,161
3005,13-11-2023,15,1,100303,13,13
3006,23-11-2023,12,9,100166,85,765
3007,08-12-2023,3,8,100070,13,104
3008,12-11-2023,11,7,100287,21,147
3009,05-09-2023,2,7,100591,24,168
3010,04-12-2023,20,5,100373,87,435
3011,07-09-2023,7,5,100362,27,135
3012,09-01-2023,19,5,100092,74,370
3013,04-01-2023,17,1,100073,37,37
3014,30-09-2023,8,8,100184,23,184
3015,10-10-2023,9,1,100728,96,96
3016,30-07-2023,7,4,100791,27,108
3017,07-01-2023,1,9,100472,91,819
3018,09-01-2023,3,9,100265,13,117
3019,29-09-2023,18,5,100485,39,195
3020,21-05-2023,15,4,100263,13,52
3021,02-10-2023,3,3,100782,13,39
3022,27-05-2023,17,3,100898,37,111
3023,09-01-2023,13,5,100453,64,320
3024,15-09-2023,7,1,100666,27,27
3025,24-12-2023,16,5,100947,21,105
3026,12-12-2023,11,6,100144,21,126
3027,09-08-2023,20,7,100963,87,609
3028,02-04-2023,20,9,100127,87,783
3029,24-02-2023,17,3,100996,37,111
3030,19-02-2023,2,2,100583,24,48
3031,26-09-2023,12,3,100500,85,255
3032,18-03-2023,13,9,100041,64,576
3033,04-05-2023,5,7,100373,41,287
3034,09-04-2023,14,9,100880,14,126
3035,14-11-2023,12,2,100294,85,170
3036,27-09-2023,13,5,100411,64,320
3037,10-05-2023,12,4,100419,85,340
3038,01-07-2023,1,2,100878,91,182
3039,17-05-2023,10,9,100635,79,711
3040,23-07-2023,12,9,100940,85,765
3041,10-02-2023,12,6,100697,85,510
3042,11-07-2023,10,6,100133,79,474
3043,27-07-2023,15,8,100452,13,104
3044,24-08-2023,18,6,100376,39,234
3045,17-10-2023,3,1,100525,13,13
3046,05-05-2023,7,4,100866,27,108
3047,23-12-2023,15,7,100640,13,91
3048,26-04-2023,14,2,100975,14,28
3049,03-06-2023,15,9,100322,13,117
3050,17-12-2023,10,8,100383,79,632
3051,11-02-2023,6,8,100086,38,304
3052,01-12-2023,14,7,100699,14,98
3053,29-11-2023,14,4,100424,14,56
3054,17-01-2023,5,2,100519,41,82
3055,17-02-2023,19,3,100461,74,222
3056,27-07-2023,20,6,100270,87,522
3057,14-07-2023,3,5,100899,13,65
3058,13-07-2023,5,8,100897,41,328
3059,10-10-2023,7,6,100699,27,162
3060,01-09-2023,10,6,100044,79,474
3061,29-01-2023,16,1,100636,21,21
3062,23-11-2023,17,4,100660,37,148
3063,05-01-2023,11,5,100059,21,105
3064,26-12-2023,3,3,100759,13,39
3065,29-03-2023,19,9,100810,74,666
3066,12-02-2023,13,1,100251,64,64
3067,13-09-2023,3,6,100717,13,78
3068,11-08-2023,1,6,100841,91,546
3069,27-11-2023,14,5,100575,14,70
3070,19-06-2023,9,5,100009,96,480
3071,17-10-2023,14,5,100159,14,70
3072,18-02-2023,6,6,100874,38,228
3073,28-09-2023,18,8,100108,39,312
3074,22-01-2023,15,2,100298,13,26
3075,28-04-2023,19,6,100385,74,444
3076,19-04-2023,5,1,100163,41,41
3077,21-12-2023,7,4,100584,27,108
3078,18-10-2023,6,3,100409,38,114
3079,01-09-2023,13,9,100875,64,576
3080,19-05-2023,10,3,100075,79,237
3081,24-01-2023,18,6,100229,39,234
3082,08-02-2023,16,1,100398,21,21
3083,17-12-2023,2,6,100896,24,144
3084,24-05-2023,10,4,100474,79,316
3085,06-10-2023,19,8,100686,74,592
3086,16-10-2023,10,9,100096,79,711
3087,03-12-2023,16,4,100358,21,84
3088,17-01-2023,18,6,100478,39,234
3089,02-04-2023,15,1,100480,13,13
3090,11-06-2023,8,4,100658,23,92
3091,09-01-2023,1,7,100548,91,637
3092,17-04-2023,1,1,100922,91,91
3093,28-10-2023,5,8,100838,41,328
3094,15-03-2023,9,6,100477,96,576
3095,31-12-2023,10,5,100112,79,395
3096,23-07-2023,16,9,100088,21,189
3097,09-02-2023,4,2,100185,45,90
3098,03-06-2023,10,5,100750,79,395
3099,25-03-2023,14,6,100111,14,84
3100,16-10-2023,6,7,100940,38,266
3101,04-05-2023,16,5,100983,21,105
3102,18-10-2023,8,9,100945,23,207
3103,19-07-2023,1,1,100407,91,91
3104,13-12-2023,4,7,100787,45,315
3105,04-10-2023,9,7,100444,96,672
3106,19-06-2023,16,4,100205,21,84
3107,16-07-2023,3,9,100412,13,117
3108,13-03-2023,20,5,100337,87,435
3109,19-12-2023,12,4,100067,85,340
3110,10-02-2023,19,7,100325,74,518
3111,14-09-2023,16,4,100351,21,84
3112,27-06-2023,19,3,100619,74,222
3113,28-01-2023,14,9,100498,14,126
3114,20-02-2023,9,8,100218,96,768
3115,12-08-2023,16,1,100720,21,21
3116,29-04-2023,4,7,100760,45,315
3117,08-02-2023,12,9,100488,85,765
3118,24-06-2023,17,8,100118,37,296
3119,06-11-2023,19,8,100286,74,592
3120,11-11-2023,1,6,100466,91,546
3121,01-11-2023,9,4,100040,96,384
3122,23-07-2023,6,8,100559,38,304
3123,17-06-2023,19,3,100160,74,222
3124,16-01-2023,2,9,100972,24,216
3125,21-11-2023,5,2,100482,41,82
3126,20-05-2023,11,2,100150,21,42
3127,19-08-2023,15,7,100656,13,91
3128,09-09-2023,5,4,100219,41,164
3129,27-04-2023,12,8,100328,85,680
3130,02-07-2023,6,9,100582,38,342
3131,11-10-2023,2,7,100033,24,168
3132,12-07-2023,9,5,100616,96,480
3133,10-08-2023,12,8,100793,85,680
3134,06-04-2023,14,4,100390,14,56
3135,15-12-2023,12,2,100064,85,170
3136,27-10-2023,2,6,100959,24,144
3137,05-12-2023,10,9,100828,79,711
3138,14-07-2023,10,1,100371,79,79
3139,13-02-2023,17,7,100809,37,259
3140,13-11-2023,3,9,100441,13,117
3141,01-06-2023,17,9,100485,37,333
3142,07-05-2023,7,3,100219,27,81
3143,07-02-2023,6,5,100056,38,190
3144,12-02-2023,4,8,100217,45,360
3145,18-05-2023,20,8,100889,87,696
3146,20-03-2023,6,4,100024,38,152
3147,14-07-2023,18,1,100976,39,39
3148,31-12-2023,11,1,100777,21,21
3149,21-11-2023,11,4,100701,21,84
3150,20-03-2023,10,6,100434,79,474
3151,19-07-2023,9,8,100277,96,768
3152,12-06-2023,12,6,100259,85,510
3153,04-07-2023,4,9,100651,45,405
3154,24-02-2023,18,9,100181,39,351
3155,16-02-2023,19,2,100086,74,148
3156,03-01-2023,12,1,100146,85,85
3157,07-06-2023,5,2,100071,41,82
3158,16-08-2023,1,5,100281,91,455
3159,04-07-2023,5,4,100415,41,164
3160,19-05-2023,17,4,100084,37,148
3161,22-02-2023,10,9,100306,79,711
3162,09-03-2023,12,8,100895,85,680
3163,14-02-2023,16,6,100730,21,126
3164,06-04-2023,14,1,100463,14,14
3165,09-08-2023,11,2,100893,21,42
3166,18-08-2023,6,6,100430,38,228
3167,13-10-2023,4,2,100538,45,90
3168,12-10-2023,7,5,100220,27,135
3169,20-09-2023,5,5,100686,41,205
3170,28-07-2023,17,6,100915,37,222
3171,22-02-2023,8,6,100266,23,138
3172,14-01-2023,7,6,100189,27,162
3173,15-02-2023,18,2,100851,39,78
3174,01-07-2023,20,3,100056,87,261
3175,11-10-2023,17,6,100095,37,222
3176,17-02-2023,18,8,100917,39,312
3177,02-11-2023,18,1,100924,39,39
3178,03-11-2023,4,1,100439,45,45
3179,16-06-2023,14,2,100351,14,28
3180,17-07-2023,15,6,100987,13,78
3181,07-01-2023,3,9,100772,13,117
3182,30-05-2023,4,4,100305,45,180
3183,31-07-2023,5,3,100169,41,123
3184,18-07-2023,1,8,100204,91,728
3185,13-02-2023,16,9,100358,21,189
3186,14-10-2023,12,5,100965,85,425
3187,05-05-2023,10,9,100430,79,711
3188,20-10-2023,12,2,100494,85,170
3189,24-09-2023,5,3,100487,41,123
3190,28-03-2023,15,7,100549,13,91
3191,17-12-2023,20,7,100706,87,609
3192,14-07-2023,17,6,100803,37,222
3193,28-03-2023,11,6,100165,21,126
3194,13-03-2023,6,2,100989,38,76
3195,18-05-2023,10,6,100714,79,474
3196,04-06-2023,1,4,100448,91,364
3197,18-05-2023,4,3,100364,45,135
3198,10-09-2023,8,2,100935,23,46
3199,16-03-2023,5,1,100710,41,41
3200,02-02-2023,5,5,100585,41,205
3201,27-03-2023,8,2,100399,23,46
3202,11-08-2023,10,2,100843,79,158
3203,22-05-2023,5,7,100011,41,287
3204,04-08-2023,7,8,100575,27,216
3205,03-06-2023,5,8,100802,41,328
3206,05-09-2023,3,4,100916,13,52
3207,09-02-2023,14,1,100612,14,14
3208,04-07-2023,4,7,100204,45,315
3209,09-05-2023,3,1,100080,13,13
3210,07-05-2023,1,4,100741,91,364
3211,17-11-2023,16,8,100684,21,168
3212,11-09-2023,14,2,100593,14,28
3213,01-11-2023,2,6,100632,24,144
3214,12-11-2023,7,6,100149,27,162
3215,11-04-2023,4,9,100332,45,405
3216,23-08-2023,2,5,100681,24,120
3217,24-02-2023,17,4,100844,37,148
3218,11-03-2023,19,5,100962,74,370
3219,05-06-2023,2,5,100752,24,120
3220,04-01-2023,16,8,100761,21,168
3221,22-07-2023,4,8,100846,45,360
3222,20-06-2023,9,2,100755,96,192
3223,14-11-2023,2,7,100751,24,168
3224,14-07-2023,3,8,100325,13,104
3225,18-06-2023,10,6,100015,79,474
3226,14-08-2023,1,5,100155,91,455
3227,21-06-2023,4,9,100919,45,405
3228,09-08-2023,4,3,100470,45,135
3229,30-11-2023,20,4,100957,87,348
3230,01-11-2023,7,9,100152,27,243
3231,11-03-2023,19,6,100512,74,444
3232,03-06-2023,7,8,100886,27,216
3233,14-06-2023,6,7,100325,38,266
3234,05-11-2023,12,2,100117,85,170
3235,22-12-2023,1,3,100812,91,273
3236,13-04-2023,3,1,100994,13,13
3237,03-09-2023,5,9,100691,41,369
3238,10-06-2023,9,7,100417,96,672
3239,01-04-2023,19,1,100270,74,74
3240,23-07-2023,12,3,100534,85,255
3241,13-06-2023,12,4,100740,85,340
3242,30-05-2023,6,4,100004,38,152
3243,22-12-2023,17,5,100462,37,185
3244,21-11-2023,20,3,100966,87,261
3245,09-09-2023,8,3,100853,23,69
3246,22-10-2023,17,1,100878,37,37
3247,05-05-2023,19,7,100129,74,518
3248,16-06-2023,3,1,100650,13,13
3249,12-07-2023,4,2,100461,45,90
3250,24-05-2023,19,4,100655,74,296
3251,21-07-2023,1,4,100993,91,364
3252,06-07-2023,17,5,100593,37,185
3253,28-02-2023,7,2,100100,27,54
3254,16-10-2023,7,4,100038,27,108
3255,13-04-2023,10,1,100224,79,79
3256,31-10-2023,6,2,100764,38,76
3257,07-10-2023,18,1,100193,39,39
3258,03-04-2023,1,4,100431,91,364
3259,16-12-2023,4,4,100714,45,180
3260,09-10-2023,7,7,100560,27,189
3261,14-01-2023,17,9,100793,37,333
3262,25-08-2023,16,9,100171,21,189
3263,29-12-2023,12,5,100616,85,425
3264,18-04-2023,19,1,100387,74,74
3265,13-08-2023,6,1,100222,38,38
3266,30-05-2023,15,6,100357,13,78
3267,21-12-2023,4,2,100215,45,90
3268,05-02-2023,6,8,100976,38,304
3269,29-07-2023,12,9,100196,85,765
3270,11-12-2023,13,4,100996,64,256
3271,13-09-2023,14,5,100696,14,70
3272,13-03-2023,7,8,100591,27,216
3273,21-11-2023,17,3,100979,37,111
3274,05-06-2023,8,5,100015,23,115
3275,04-05-2023,14,3,100380,14,42
3276,10-05-2023,4,3,100834,45,135
3277,04-12-2023,11,3,100373,21,63
3278,20-03-2023,4,7,100017,45,315
3279,05-08-2023,15,7,100310,13,91
3280,13-07-2023,4,7,100919,45,315
3281,07-02-2023,17,8,100315,37,296
3282,18-08-2023,5,5,100515,41,205
3283,03-11-2023,16,5,100839,21,105
3284,03-09-2023,12,4,100889,85,340
3285,26-10-2023,10,7,100128,79,553
3286,25-07-2023,18,4,100717,39,156
3287,01-10-2023,2,2,100512,24,48
3288,17-09-2023,3,4,100665,13,52
3289,21-12-2023,11,8,100467,21,168
3290,03-08-2023,16,9,100424,21,189
3291,06-10-2023,4,3,100421,45,135
3292,19-01-2023,13,7,100361,64,448
3293,04-07-2023,10,9,100361,79,711
3294,26-12-2023,15,4,100849,13,52
3295,02-10-2023,20,3,100556,87,261
3296,01-11-2023,10,5,100437,79,395
3297,23-11-2023,15,1,100536,13,13
3298,13-02-2023,8,3,100998,23,69
3299,25-02-2023,18,8,100784,39,312
3300,08-05-2023,14,8,100344,14,112
3301,03-12-2023,10,4,100117,79,316
3302,07-12-2023,14,2,100949,14,28
3303,01-07-2023,7,8,100181,27,216
3304,27-03-2023,3,8,100470,13,104
3305,28-11-2023,16,4,100439,21,84
3306,10-11-2023,12,3,100383,85,255
3307,23-01-2023,6,2,100182,38,76
3308,16-10-2023,1,9,100567,91,819
3309,27-11-2023,16,1,100610,21,21
3310,13-12-2023,4,7,100167,45,315
3311,28-11-2023,13,5,100556,64,320
3312,24-07-2023,15,8,100447,13,104
3313,19-06-2023,17,4,100391,37,148
3314,09-08-2023,3,7,100292,13,91
3315,24-02-2023,4,5,100866,45,225
3316,06-01-2023,5,5,100676,41,205
3317,20-02-2023,13,9,100706,64,576
3318,13-05-2023,13,9,100697,64,576
3319,24-04-2023,19,9,100448,74,666
3320,19-09-2023,4,6,100650,45,270
3321,23-09-2023,6,6,100291,38,228
3322,13-10-2023,3,5,100719,13,65
3323,25-10-2023,12,9,100636,85,765
3324,19-12-2023,7,8,100961,27,216
3325,22-10-2023,11,7,100948,21,147
3326,24-04-2023,7,7,100928,27,189
3327,17-08-2023,20,6,100878,87,522
3328,11-07-2023,13,5,100102,64,320
3329,20-07-2023,4,4,100090,45,180
3330,26-08-2023,8,3,100826,23,69
3331,14-12-2023,14,3,100858,14,42
3332,29-10-2023,16,6,100107,21,126
3333,20-12-2023,9,4,100092,96,384
3334,14-09-2023,19,6,100666,74,444
3335,19-03-2023,19,3,100017,74,222
3336,26-06-2023,9,4,100632,96,384
3337,13-01-2023,13,9,100955,64,576
3338,05-09-2023,12,5,100422,85,425
3339,23-02-2023,16,7,100107,21,147
3340,01-06-2023,20,2,100509,87,174
3341,01-08-2023,13,5,100768,64,320
3342,13-02-2023,16,9,100770,21,189
3343,01-03-2023,17,3,100639,37,111
3344,14-03-2023,9,9,100950,96,864
3345,28-06-2023,5,6,100558,41,246
3346,09-06-2023,15,4,100103,13,52
3347,25-06-2023,4,7,100649,45,315
3348,22-08-2023,4,8,100455,45,360
3349,16-04-2023,9,6,100516,96,576
3350,24-09-2023,16,5,100596,21,105
3351,05-09-2023,16,6,100826,21,126
3352,28-06-2023,8,5,100034,23,115
3353,01-09-2023,5,8,100684,41,328
3354,19-02-2023,1,1,100297,91,91
3355,13-08-2023,4,7,100873,45,315
3356,23-12-2023,2,2,100431,24,48
3357,20-08-2023,3,9,100217,13,117
3358,13-06-2023,16,1,100229,21,21
3359,04-02-2023,1,6,100796,91,546
3360,03-06-2023,6,9,100466,38,342
3361,23-01-2023,13,1,100565,64,64
3362,30-12-2023,20,4,100391,87,348
3363,28-02-2023,11,4,100118,21,84
3364,12-01-2023,5,9,100201,41,369
3365,25-06-2023,10,5,100877,79,395
3366,28-11-2023,20,5,100481,87,435
3367,25-02-2023,20,6,100974,87,522
3368,13-12-2023,4,1,100128,45,45
3369,26-03-2023,3,1,100360,13,13
3370,05-05-2023,17,9,100991,37,333
